,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
7672,1928,47,,112,1126,Budapest,Alkotás utca,53,,POINT (47.490934 19.023961),Alkotás u. 53.,,,,,,,,,,,,,,,,,+36 30 534 4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.490934,19.023961,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7673,1919,47,,123,1138,Budapest,Váci út,178,,POINT (47.551581 19.073606),Váci út 178.,,,,,,,,,,,,,,,,,+36 30 534 2360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.551581,19.073606,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7674,1926,47,,135,1152,Budapest,Szentmihályi út,131,,POINT (47.551538 19.138814),Szentmihályi út 131.,,,,,,,,,,,,,,,,,+36 30 534 4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.551538,19.138814,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7675,1931,47,,159,1191,Budapest,Üllői út,201,,POINT (47.463874 19.128562),Üllői út 201.,,,,,,,,,,,,,,,,,+36 30 534 4985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.463874,19.128562,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7676,1924,47,,159,1191,Budapest,Vak Bottyán utca,1,,POINT (47.46297 19.146681),Vak Bottyán u. 1.,,,,,,,,,,,,,,,,,+36 30 534 4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.46297,19.146681,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7677,1917,47,,176,1223,Budapest,Nagytétényi út,37-43,,POINT (47.407265 19.017824),Nagytétényi út 37-43.,,,,,,,,,,,,,,,,,+36 30 534 1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.407265,19.017824,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7678,1935,47,,182,1238,Budapest,Bevásárló utca,2,,POINT (47.419248 19.157506),Bevásárló út 2.,,,,,,,,,,,,,,,,,+36 30 534 5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.4187073,19.1575316,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,5387347776,OSM_object_type.node,4,0,2022-04-26 18:46:04.000000,"{'beauty': 'cosmetics', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'contact:website': 'https://www.yves-rocher.hu/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'name': 'Yves Rocher', 'opening_hours:covid19': 'off', 'operator': 'Yves Rocher Hungary Kft.', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'payment:cash': 'yes', 'payment:contactless': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'ref:HU:company': '01-09-079930', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'shop': 'beauty'}",,60.15402377,False
7679,1925,47,,620,2040,Budaörs,Sport utca,2-4,,POINT (47.455075 18.943342),Sport utca 2-4.,,,,,,,,,,,,,,,,,+36 23 423 120;+36 30 521 8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.4543052,18.9425246,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,4548096735,OSM_object_type.node,4,0,2022-04-03 07:42:15.000000,"{'beauty': 'cosmetics', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'contact:website': 'https://www.yves-rocher.hu/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'name': 'Yves Rocher', 'opening_hours:covid19': 'off', 'operator': 'Yves Rocher Hungary Kft.', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'payment:cash': 'yes', 'payment:contactless': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'ref:HU:company': '01-09-079930', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'shop': 'beauty'}",,105.37595664,False
7680,1930,47,,678,2120,Dunakeszi,Nádas utca,6,,POINT (47.606518 19.111918),Nádas utca 6.,,,,,,,,,,,,,,,,,+36 30 521 8123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.606518,19.111918,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7681,1939,47,,1235,3300,Eger,Törvényház út,4,,POINT (47.900574 20.367979),Törvényház u. 4.,,,,,,,,,,,,,,,,,+36 30 862 9783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.9008715,20.3683275,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,7236311564,OSM_object_type.node,3,0,2021-07-11 17:07:09.000000,"{'beauty': 'cosmetics', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'contact:website': 'https://www.yves-rocher.hu/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'name': 'Yves Rocher', 'opening_hours:covid19': 'off', 'operator': 'Yves Rocher Hungary Kft.', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'payment:cash': 'yes', 'payment:contactless': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'ref:HU:company': '01-09-079930', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'shop': 'beauty'}",,42.06263006,False
7682,1932,47,,1360,3525,Miskolc,Szentpáli utca,2-6,,POINT (48.106383 20.789354),Szentpáli utca 2-6.,,,,,,,,,,,,,,,,,+36 30 521 8127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,48.106383,20.789354,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7683,1938,47,,1758,4024,Debrecen,Csapó utca,30,,POINT (47.532518 21.629223),Csapó út 30.,,,,,,,,,,,,,,,,,+36 30 773 5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.532518,21.629223,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7684,1913,47,,1759,4025,Debrecen,Piac utca,37,,POINT (47.528706 21.625251),Piac utca 37.,,,,,,,,,,,,,,,,,+36 30 202 9927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.528706,21.625251,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7685,1940,47,,1922,4400,Nyíregyháza,Nagy Imre tér,1,,POINT (47.957976582944 21.718058423309),Nagy Imre tér 1,,,,,,,,,,,,,,,,,+36 30 521 8263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.957976582944,21.718058423309,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
7686,1934,47,,2282,5600,Békéscsaba,Andrássy út,37-43,,POINT (46.676895 21.089962),Andrássy út 37-43.,,,,,,,,,,,,,,,,,+36 30 521 8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,46.676895,21.089962,2022-11-21 08:06:14.934490+00:00,,,47,Yves Rocher,cosmetics,"{'shop': 'cosmetics', 'operator': 'Yves Rocher Hungary Kft. ', 'brand': 'Yves Rocher', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:email': 'vevoszolgalat@yrnet.com', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'ref:vatin': 'HU10618646', 'ref:vatin:hu': '10618646-2-41', 'ref:HU:company': '01-09-079930', 'air_conditioning': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,True,2000.0,200.0,15.0,,,,,2022-11-22 20:59:11.010484,,,,True
