,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
7675,1113,49,,121,1126,Budapest,Alkotás utca,53,,POINT (47.490934 19.023961),Alkotás u. 53.,,,,,,,,,,,,,,,,,+36 30 534 4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.490934,19.023961,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7676,1096,49,,132,1138,Budapest,Váci út,178,,POINT (47.551581 19.073606),Váci út 178.,,,,,,,,,,,,,,,,,+36 30 534 2360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.551581,19.073606,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7677,1108,49,,144,1152,Budapest,Szentmihályi út,131,,POINT (47.551538 19.138814),Szentmihályi út 131.,,,,,,,,,,,,,,,,,+36 30 534 4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.551538,19.138814,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7678,1121,49,,168,1191,Budapest,Üllői út,201,,POINT (47.463874 19.128562),Üllői út 201.,,,,,,,,,,,,,,,,,+36 30 534 4985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.463874,19.128562,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7679,1105,49,,168,1191,Budapest,Vak Bottyán utca,1,,POINT (47.46297 19.146681),Vak Bottyán u. 1.,,,,,,,,,,,,,,,,,+36 30 534 4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.46297,19.146681,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7680,1092,49,,185,1223,Budapest,Nagytétényi út,37-43,,POINT (47.407265 19.017824),Nagytétényi út 37-43.,,,,,,,,,,,,,,,,,+36 30 534 1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.407265,19.017824,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7681,1130,49,,191,1238,Budapest,Bevásárló út,2,,POINT (47.419248 19.157506),Bevásárló út 2.,,,,,,,,,,,,,,,,,+36 30 534 5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.4187073,19.1575316,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,5387347776,OSM_object_type.node,4,0,2022-04-26 18:46:04.000000,"{'payment:visa': 'yes', 'shop': 'beauty', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'contact:website': 'https://www.yves-rocher.hu/', 'operator': 'Yves Rocher Hungary Kft.', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'beauty': 'cosmetics', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'name': 'Yves Rocher', 'payment:mastercard_contactless': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'opening_hours:covid19': 'off', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",,60.15402377,False
7682,1106,49,,630,2040,Budaörs,Sport utca,2-4,,POINT (47.455075 18.943342),Sport utca 2-4.,,,,,,,,,,,,,,,,,+36 23 423 120;+36 30 521 8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.4543052,18.9425246,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,4548096735,OSM_object_type.node,4,0,2022-04-03 07:42:15.000000,"{'payment:visa': 'yes', 'shop': 'beauty', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'contact:website': 'https://www.yves-rocher.hu/', 'operator': 'Yves Rocher Hungary Kft.', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'beauty': 'cosmetics', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'name': 'Yves Rocher', 'payment:mastercard_contactless': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'opening_hours:covid19': 'off', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",,105.37595664,False
7683,1118,49,,688,2120,Dunakeszi,Nádas utca,6,,POINT (47.606518 19.111918),Nádas utca 6.,,,,,,,,,,,,,,,,,+36 30 521 8123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.606518,19.111918,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7684,1141,49,,1245,3300,Eger,Törvényház utca,4,,POINT (47.900574 20.367979),Törvényház u. 4.,,,,,,,,,,,,,,,,,+36 30 862 9783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.9008715,20.3683275,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,7236311564,OSM_object_type.node,3,0,2021-07-11 17:07:09.000000,"{'payment:visa': 'yes', 'shop': 'beauty', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'contact:website': 'https://www.yves-rocher.hu/', 'operator': 'Yves Rocher Hungary Kft.', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'beauty': 'cosmetics', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'name': 'Yves Rocher', 'payment:mastercard_contactless': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'opening_hours:covid19': 'off', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'payment:contactless': 'yes'}",,42.06263006,False
7685,1124,49,,1370,3525,Miskolc,Szentpáli utca,2-6,,POINT (48.106383 20.789354),Szentpáli utca 2-6.,,,,,,,,,,,,,,,,,+36 30 521 8127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,48.106383,20.789354,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7686,1139,49,,1768,4024,Debrecen,Csapó út,30,,POINT (47.532518 21.629223),Csapó út 30.,,,,,,,,,,,,,,,,,+36 30 773 5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.532518,21.629223,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7687,1082,49,,1769,4025,Debrecen,Piac utca,37,,POINT (47.528706 21.625251),Piac utca 37.,,,,,,,,,,,,,,,,,+36 30 202 9927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.528706,21.625251,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7688,1144,49,,1932,4400,Nyíregyháza,Nagy Imre tér,1,,POINT (47.957976582944 21.718058423309),Nagy Imre tér 1,,,,,,,,,,,,,,,,,+36 30 521 8263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,47.957976582944,21.718058423309,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
7689,1129,49,,2292,5600,Békéscsaba,Andrássy út,37-43,,POINT (46.676895 21.089962),Andrássy út 37-43.,,,,,,,,,,,,,,,,,+36 30 521 8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:18:56.622082+00:00,,,46.676895,21.089962,49,Yves Rocher,cosmetics,"{'payment:visa': 'yes', 'shop': 'cosmetics', 'payment:cash': 'yes', 'ref:vatin': 'HU10618646', 'ref:HU:company': '01-09-079930', 'payment:visa_electron': 'yes', 'operator:addr': '1132 Budapest, Váci út 20-26.', 'brand:wikidata': 'Q28496595', 'brand:wikipedia': 'en:Yves Rocher (company)', 'contact:youtube': 'https://www.youtube.com/channel/UC6GA7lucPWgbNlC_MoomB9g', 'ref:vatin:hu': '10618646-2-41', 'contact:instagram': 'https://www.instagram.com/yves_rocher_magyarorszag/', 'brand': 'Yves Rocher', 'contact:facebook': 'https://www.facebook.com/YvesRocherHungary/', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'air_conditioning': 'yes', 'contact:email': 'vevoszolgalat@yrnet.com', 'payment:maestro': 'yes', 'operator': 'Yves Rocher Hungary Kft. ', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.yves-rocher.hu/,huyvesrcos,yves rocher,,False,False,2000.0,200.0,15.0,,,,,2022-06-08 15:28:46.243493,,,,True
